        0.0000000000,        0.0025716791
        1.0000000000,        0.0026114881
        2.0000000000,        0.0026522284
        3.0000000000,        0.0026939291
        4.0000000000,        0.0027366208
        5.0000000000,        0.0027803351
        6.0000000000,        0.0028251049
        7.0000000000,        0.0028709644
        8.0000000000,        0.0029179492
        9.0000000000,        0.0029660966
       10.0000000000,        0.0030154451
       11.0000000000,        0.0030660350
       12.0000000000,        0.0031179083
       13.0000000000,        0.0031711087
       14.0000000000,        0.0032256820
       15.0000000000,        0.0032816756
       16.0000000000,        0.0033391394
       17.0000000000,        0.0033981252
       18.0000000000,        0.0034586872
       19.0000000000,        0.0035208820
       20.0000000000,        0.0035847690
       21.0000000000,        0.0036504099
       22.0000000000,        0.0037178695
       23.0000000000,        0.0037872157
       24.0000000000,        0.0038585194
       25.0000000000,        0.0039318549
       26.0000000000,        0.0040073002
       27.0000000000,        0.0040849369
       28.0000000000,        0.0041648506
       29.0000000000,        0.0042471313
       30.0000000000,        0.0043318733
       31.0000000000,        0.0044191757
       32.0000000000,        0.0045091426
       33.0000000000,        0.0046018835
       34.0000000000,        0.0046975137
       35.0000000000,        0.0047961542
       36.0000000000,        0.0048979326
       37.0000000000,        0.0050029836
       38.0000000000,        0.0051114486
       39.0000000000,        0.0052234773
       40.0000000000,        0.0053392274
       41.0000000000,        0.0054588654
       42.0000000000,        0.0055825672
       43.0000000000,        0.0057105190
       44.0000000000,        0.0058429174
       45.0000000000,        0.0059799709
       46.0000000000,        0.0061219000
       47.0000000000,        0.0062689386
       48.0000000000,        0.0064213348
       49.0000000000,        0.0065793518
       50.0000000000,        0.0067432692
       51.0000000000,        0.0069133842
       52.0000000000,        0.0070900130
       53.0000000000,        0.0072734922
       54.0000000000,        0.0074641802
       55.0000000000,        0.0076624594
       56.0000000000,        0.0078687377
       57.0000000000,        0.0080834508
       58.0000000000,        0.0083070644
       59.0000000000,        0.0085400769
       60.0000000000,        0.0087830218
       61.0000000000,        0.0090364712
       62.0000000000,        0.0093010388
       63.0000000000,        0.0095773837
       64.0000000000,        0.0098662147
       65.0000000000,        0.0101682944
       66.0000000000,        0.0104844447
       67.0000000000,        0.0108155519
       68.0000000000,        0.0111625733
       69.0000000000,        0.0115265439
       70.0000000000,        0.0119085840
       71.0000000000,        0.0123099080
       72.0000000000,        0.0127318337
       73.0000000000,        0.0131757934
       74.0000000000,        0.0136433458
       75.0000000000,        0.0141361898
       76.0000000000,        0.0146561794
       77.0000000000,        0.0152053416
       78.0000000000,        0.0157858957
       79.0000000000,        0.0164002758
       80.0000000000,        0.0170511559
       81.0000000000,        0.0177414791
       82.0000000000,        0.0184744902
       83.0000000000,        0.0192537743
       84.0000000000,        0.0200832996
       85.0000000000,        0.0209674679
       86.0000000000,        0.0219111726
       87.0000000000,        0.0229198656
       88.0000000000,        0.0239996355
       89.0000000000,        0.0251572987
       90.0000000000,        0.0264005060
       91.0000000000,        0.0277378675
