        0.0000000000,      1.2705909518
        8.0000000000,      1.8976903232
       16.0000000000,      3.3138515971
       24.0000000000,      8.6767435213
       32.0000000000,     25.1507750016
       40.0000000000,     35.9227551932
       48.0000000000,     25.6363672514
       56.0000000000,     11.3498469901
       64.0000000000,     11.8722518279
       72.0000000000,     33.4982823768
       80.0000000000,    134.4344578193
       88.0000000000,     33.6750863571
       96.0000000000,     22.0833846174
      104.0000000000,     39.8221031073
      112.0000000000,     27.2949019107
      120.0000000000,     11.8604177078
      128.0000000000,     12.0060470700
      136.0000000000,      7.2879186653
      144.0000000000,      4.5116550991
      152.0000000000,      4.9708403852
      160.0000000000,     11.3930136542
      168.0000000000,     12.6291380010
      176.0000000000,      6.2282750483
      184.0000000000,      6.1462794780
      192.0000000000,      8.0875155582
      200.0000000000,     11.3531846690
      208.0000000000,     14.5877620720
      216.0000000000,     33.0503043964
      224.0000000000,     67.3149407936
      232.0000000000,     49.9685892889
      240.0000000000,    117.8848242028
      248.0000000000,    556.7341141143
      256.0000000000,    397.2109930367
      264.0000000000,    241.8003623194
      272.0000000000,    267.8961623556
      280.0000000000,     65.8917424466
      288.0000000000,     39.3957469100
      296.0000000000,     25.4763345881
      304.0000000000,     26.3176464968
      312.0000000000,     44.3417751098
      320.0000000000,    136.5565749655
      328.0000000000,    421.0844847560
      336.0000000000,    108.0031108890
      344.0000000000,     79.6536557987
      352.0000000000,     56.5926625342
      360.0000000000,     33.0751404167
      368.0000000000,     49.3481018786
      376.0000000000,    182.8139078112
      384.0000000000,    169.4848512835
      392.0000000000,    493.4481513430
      400.0000000000,     97.2701621509
      408.0000000000,     41.7508626384
      416.0000000000,     43.7872028511
      424.0000000000,    160.7851038002
      432.0000000000,     54.0977435836
      440.0000000000,     24.6398808798
      448.0000000000,     31.9627417285
      456.0000000000,     96.0277310166
      464.0000000000,     30.3881274717
      472.0000000000,     28.2176860849
      480.0000000000,     55.3281788726
      488.0000000000,    241.2309158973
      496.0000000000,    406.5482671567
      504.0000000000,    124.8802645226
      512.0000000000,     38.0316038806
      520.0000000000,     21.2122220125
      528.0000000000,     21.8291409279
      536.0000000000,     70.0677694332
      544.0000000000,     36.4897211098
      552.0000000000,     11.7546622632
      560.0000000000,      7.0931269911
      568.0000000000,      5.5666732855
      576.0000000000,      5.0846165763
      584.0000000000,      5.2273490864
      592.0000000000,      5.9399392191
      600.0000000000,      7.9008262484
      608.0000000000,     12.7858404436
      616.0000000000,     29.4032234801
      624.0000000000,    141.4023516774
      632.0000000000,    106.6271654231
      640.0000000000,     84.6384514324
      648.0000000000,     24.6134750623
      656.0000000000,     17.2324997654
      664.0000000000,     20.6528392104
      672.0000000000,     38.9015005628
      680.0000000000,    127.2723503058
      688.0000000000,    507.0433762594
      696.0000000000,    112.0329071375
      704.0000000000,    149.1724511615
      712.0000000000,     74.9975233553
      720.0000000000,     23.4931767963
      728.0000000000,     12.9261572131
      736.0000000000,      9.6680642999
      744.0000000000,      8.2609824042
      752.0000000000,      8.1774145807
      760.0000000000,     10.1599345506
      768.0000000000,     16.3058717240
      776.0000000000,     56.6582084581
      784.0000000000,     46.3706603120
      792.0000000000,     20.4713114572
      800.0000000000,     21.7390673960
      808.0000000000,     33.8776901972
      816.0000000000,     74.9816923184
      824.0000000000,    312.2926903936
      832.0000000000,    581.8469647265
      840.0000000000,    110.3845510100
      848.0000000000,     46.0786958970
      856.0000000000,     31.9033164711
      864.0000000000,     31.5337090266
      872.0000000000,     43.6787193199
      880.0000000000,     92.6432893571
      888.0000000000,    416.8176595668
      896.0000000000,    376.9894765922
      904.0000000000,    162.6700262107
      912.0000000000,    524.7296603426
      920.0000000000,    287.2244270860
      928.0000000000,     74.1129576242
      936.0000000000,     35.6366028662
      944.0000000000,     23.1718454700
      952.0000000000,     18.5323379199
      960.0000000000,     18.0212107398
      968.0000000000,     22.7572174510
      976.0000000000,     49.0903549230
      984.0000000000,    119.5472077467
      992.0000000000,     78.6674482138
     1000.0000000000,    199.3815492437
     1008.0000000000,    469.2120122681
     1016.0000000000,    231.9534748888
     1024.0000000000,     58.9025154655
     1032.0000000000,     27.8772328006
     1040.0000000000,     18.2972116850
     1048.0000000000,     15.3147858611
     1056.0000000000,     15.9122566973
     1064.0000000000,     23.0341606782
     1072.0000000000,     50.4231737612
     1080.0000000000,    229.6330779110
     1088.0000000000,    259.7081912613
     1096.0000000000,     52.2142676740
     1104.0000000000,     20.8402425310
     1112.0000000000,     11.5059942980
     1120.0000000000,      7.5997115416
     1128.0000000000,      5.6841254761
     1136.0000000000,      4.7481227105
     1144.0000000000,      4.4464359021
     1152.0000000000,      5.1375235748
     1160.0000000000,      8.2722847634
     1168.0000000000,     26.6748487374
     1176.0000000000,     70.4160137271
     1184.0000000000,     13.5071262876
     1192.0000000000,      6.1631019950
     1200.0000000000,      5.5594907470
     1208.0000000000,     10.3635859707
     1216.0000000000,     51.3375992569
     1224.0000000000,     23.0248310701
     1232.0000000000,      6.1948985860
     1240.0000000000,      3.0668568929
     1248.0000000000,      1.7225286255
     1256.0000000000,      1.3127597850
     1264.0000000000,      1.1023999786
     1272.0000000000,      1.2032759596
     1280.0000000000,      1.2079053432
     1288.0000000000,      1.2769653005
     1296.0000000000,      1.4120753288
     1304.0000000000,      1.6286301626
     1312.0000000000,      1.9608385319
     1320.0000000000,      2.4771328171
     1328.0000000000,      3.3204522787
     1336.0000000000,      4.7733462609
     1344.0000000000,      7.8715872047
     1352.0000000000,     15.9964870863
     1360.0000000000,     50.1248951125
     1368.0000000000,    266.2411660054
