        0.0000000000,        0.0020680668 
        1.0000000000,        0.0020988148 
        2.0000000000,        0.0021302535 
        3.0000000000,        0.0021624037 
        4.0000000000,        0.0021952870 
        5.0000000000,        0.0022289259 
        6.0000000000,        0.0022633437 
        7.0000000000,        0.0022985646 
        8.0000000000,        0.0023346138 
        9.0000000000,        0.0023715175 
       10.0000000000,        0.0024093029 
       11.0000000000,        0.0024479982 
       12.0000000000,        0.0024876330 
       13.0000000000,        0.0025282379 
       14.0000000000,        0.0025698448 
       15.0000000000,        0.0026124868 
       16.0000000000,        0.0026561987 
       17.0000000000,        0.0027010165 
       18.0000000000,        0.0027469779 
       19.0000000000,        0.0027941219 
       20.0000000000,        0.0028424896 
       21.0000000000,        0.0028921236 
       22.0000000000,        0.0029430686 
       23.0000000000,        0.0029953710 
       24.0000000000,        0.0030490796 
       25.0000000000,        0.0031042451 
       26.0000000000,        0.0031609207 
       27.0000000000,        0.0032191620 
       28.0000000000,        0.0032790272 
       29.0000000000,        0.0033405772 
       30.0000000000,        0.0034038758 
       31.0000000000,        0.0034689898 
       32.0000000000,        0.0035359893 
       33.0000000000,        0.0036049477 
       34.0000000000,        0.0036759421 
       35.0000000000,        0.0037490535 
       36.0000000000,        0.0038243667 
       37.0000000000,        0.0039019711 
       38.0000000000,        0.0039819604 
       39.0000000000,        0.0040644335 
       40.0000000000,        0.0041494940 
       41.0000000000,        0.0042372513 
       42.0000000000,        0.0043278207 
       43.0000000000,        0.0044213233 
       44.0000000000,        0.0045178872 
       45.0000000000,        0.0046176475 
       46.0000000000,        0.0047207466 
       47.0000000000,        0.0048273352 
       48.0000000000,        0.0049375723 
       49.0000000000,        0.0050516263 
       50.0000000000,        0.0051696754 
       51.0000000000,        0.0052919082 
       52.0000000000,        0.0054185245 
       53.0000000000,        0.0055497365 
       54.0000000000,        0.0056857689 
       55.0000000000,        0.0058268607 
       56.0000000000,        0.0059732656 
       57.0000000000,        0.0061252537 
       58.0000000000,        0.0062831122 
       59.0000000000,        0.0064471470 
       60.0000000000,        0.0066176843 
       61.0000000000,        0.0067950721 
       62.0000000000,        0.0069796819 
       63.0000000000,        0.0071719106 
       64.0000000000,        0.0073721830 
       65.0000000000,        0.0075809537 
       66.0000000000,        0.0077987098 
       67.0000000000,        0.0080259739 
       68.0000000000,        0.0082633070 
       69.0000000000,        0.0085113120 
       70.0000000000,        0.0087706379 
       71.0000000000,        0.0090419832 
       72.0000000000,        0.0093261014 
       73.0000000000,        0.0096238059 
       74.0000000000,        0.0099359756 
       75.0000000000,        0.0102635616 
       76.0000000000,        0.0106075946 
       77.0000000000,        0.0109691924 
       78.0000000000,        0.0113495694 
       79.0000000000,        0.0117500467 
       80.0000000000,        0.0121720633 
       81.0000000000,        0.0126171891 
       82.0000000000,        0.0130871396 
       83.0000000000,        0.0135837918 
       84.0000000000,        0.0141092035 
       85.0000000000,        0.0146656339 
       86.0000000000,        0.0152555684 
       87.0000000000,        0.0158817453 
       88.0000000000,        0.0165471881 
       89.0000000000,        0.0172552414 
       90.0000000000,        0.0180096128 
       91.0000000000,        0.0188144208 
       92.0000000000,        0.0196742509 
       93.0000000000,        0.0205942199 
       94.0000000000,        0.0215800520 
       95.0000000000,        0.0226381664 
       96.0000000000,        0.0237757811 
       97.0000000000,        0.0250010347 
       98.0000000000,        0.0263231305 
       99.0000000000,        0.0277525070 
      100.0000000000,        0.0293010420 
      101.0000000000,        0.0309822959 
      102.0000000000,        0.0328118047 
      103.0000000000,        0.0348074339 
      104.0000000000,        0.0369898079 
      105.0000000000,        0.0393828346 
      106.0000000000,        0.0420143488 
      107.0000000000,        0.0449169069 
      108.0000000000,        0.0481287743 
      109.0000000000,        0.0516951594 
      110.0000000000,        0.0556697690 
      111.0000000000,        0.0601167801 
      112.0000000000,        0.0651133619 
      113.0000000000,        0.0707529257 
      114.0000000000,        0.0771493526 
      115.0000000000,        0.0844425414 
      116.0000000000,        0.0928057635 
      117.0000000000,        0.1024555132 
      118.0000000000,        0.1136648479 
      119.0000000000,        0.1267816645 
      120.0000000000,        0.1422540428 
      121.0000000000,        0.1606658340 
      122.0000000000,        0.1827872785 
      123.0000000000,        0.2096479133 
      124.0000000000,        0.2426428332 
      125.0000000000,        0.2836890750 
      126.0000000000,        0.3354569853 
      127.0000000000,        0.4017112144 
      128.0000000000,        0.4878017950 
      129.0000000000,        0.6013245043 
      130.0000000000,        0.7528428995 
      131.0000000000,        0.9560948749 
      132.0000000000,        1.2256939012 
      133.0000000000,        1.5670846765 
      134.0000000000,        1.9504165710 
      135.0000000000,        2.2747202069 
      136.0000000000,        2.3875569586 
      137.0000000000,        2.2203374401 
      138.0000000000,        1.8717970377 
      139.0000000000,        1.4915798758 
      140.0000000000,        1.1642333590 
      141.0000000000,        0.9092903431 
      142.0000000000,        0.7179249304 
      143.0000000000,        0.5752521916 
      144.0000000000,        0.4681312955 
      145.0000000000,        0.3866590492 
      146.0000000000,        0.3237625882 
      147.0000000000,        0.2744667717 
      148.0000000000,        0.2352667863 
      149.0000000000,        0.2036709937 
      150.0000000000,        0.1778857724 
      151.0000000000,        0.1566020870 
      152.0000000000,        0.1388511489 
      153.0000000000,        0.1239061694 
      154.0000000000,        0.1112147944 
      155.0000000000,        0.1003520756 
      156.0000000000,        0.0909873186 
      157.0000000000,        0.0828604120 
      158.0000000000,        0.0757647144 
      159.0000000000,        0.0695345335 
      160.0000000000,        0.0640358578 
      161.0000000000,        0.0591594230 
      162.0000000000,        0.0548154693 
      163.0000000000,        0.0509297400 
      164.0000000000,        0.0474403986 
      165.0000000000,        0.0442956331 
      166.0000000000,        0.0414517790 
      167.0000000000,        0.0388718379 
      168.0000000000,        0.0365242987 
      169.0000000000,        0.0343821941 
      170.0000000000,        0.0324223403 
      171.0000000000,        0.0306247201 
      172.0000000000,        0.0289719797 
      173.0000000000,        0.0274490165 
      174.0000000000,        0.0260426385 
      175.0000000000,        0.0247412826 
      176.0000000000,        0.0235347799 
      177.0000000000,        0.0224141592 
      178.0000000000,        0.0213714825 
      179.0000000000,        0.0851783892 
      180.0000000000,        0.0850889651 
      181.0000000000,        0.0850741585 
      182.0000000000,        0.0851293657 
      183.0000000000,        0.0852505133 
      184.0000000000,        0.0854339959 
      185.0000000000,        0.0856766224 
      186.0000000000,        0.0859755699 
      187.0000000000,        0.0863283439 
      188.0000000000,        0.0867327431 
      189.0000000000,        0.0871868301 
      190.0000000000,        0.0876889048 
      191.0000000000,        0.0882374815 
      192.0000000000,        0.0888312693 
      193.0000000000,        0.0894691545 
      194.0000000000,        0.0901501853 
      195.0000000000,        0.0908735588 
      196.0000000000,        0.0916386088 
      197.0000000000,        0.0924447961 
      198.0000000000,        0.0932916992 
      199.0000000000,        0.0941790065 
      200.0000000000,        0.0951065097 
      201.0000000000,        0.0960740976 
      202.0000000000,        0.0970817510 
      203.0000000000,        0.0981295385 
      204.0000000000,        0.0992176121 
      205.0000000000,        0.1003462047 
      206.0000000000,        0.1015156269 
      207.0000000000,        0.1027262648 
      208.0000000000,        0.1039785785 
      209.0000000000,        0.1052731001 
      210.0000000000,        0.1066104336 
      211.0000000000,        0.1079912533 
      212.0000000000,        0.1094163040 
      213.0000000000,        0.1108864007 
      214.0000000000,        0.1124024293 
      215.0000000000,        0.1139653465 
      216.0000000000,        0.1155761814 
      217.0000000000,        0.1172360358 
      218.0000000000,        0.1189460865 
      219.0000000000,        0.1207075862 
      220.0000000000,        0.1225218657 
      221.0000000000,        0.1243903363 
      222.0000000000,        0.1263144920 
      223.0000000000,        0.1282959124 
      224.0000000000,        0.1303362658 
      225.0000000000,        0.1324373122 
      226.0000000000,        0.1346009076 
      227.0000000000,        0.1368290075 
      228.0000000000,        0.1391236712 
      229.0000000000,        0.1414870669 
      230.0000000000,        0.1439214763 
      231.0000000000,        0.1464293004 
      232.0000000000,        0.1490130651 
      233.0000000000,        0.1516754278 
      234.0000000000,        0.1544191839 
      235.0000000000,        0.1572472747 
      236.0000000000,        0.1601627943 
      237.0000000000,        0.1631689990 
      238.0000000000,        0.1662693158 
      239.0000000000,        0.1694673524 
      240.0000000000,        0.1727669077 
      241.0000000000,        0.1761719827 
      242.0000000000,        0.1796867932 
      243.0000000000,        0.1833157822 
      244.0000000000,        0.1870636344 
      245.0000000000,        0.1909352911 
      246.0000000000,        0.1949359663 
      247.0000000000,        0.1990711645 
      248.0000000000,        0.2033466992 
      249.0000000000,        0.2077687139 
      250.0000000000,        0.2123437031 
      251.0000000000,        0.2170785372 
      252.0000000000,        0.2219804872 
      253.0000000000,        0.2270572532 
      254.0000000000,        0.2323169941 
      255.0000000000,        0.2377683607 
      256.0000000000,        0.2434205303 
      257.0000000000,        0.2492832462 
      258.0000000000,        0.2553668586 
      259.0000000000,        0.2616823706 
      260.0000000000,        0.2682414877 
      261.0000000000,        0.2750566713 
      262.0000000000,        0.2821411982 
      263.0000000000,        0.2895092248 
      264.0000000000,        0.2971758570 
      265.0000000000,        0.3051572279 
      266.0000000000,        0.3134705820 
      267.0000000000,        0.3221343676 
      268.0000000000,        0.3311683390 
      269.0000000000,        0.3405936685 
      270.0000000000,        0.3504330695 
      271.0000000000,        0.3607109330 
      272.0000000000,        0.3714534777 
      273.0000000000,        0.3826889165 
      274.0000000000,        0.3944476407 
      275.0000000000,        0.4067624241 
      276.0000000000,        0.4196686507 
      277.0000000000,        0.4332045672 
      278.0000000000,        0.4474115645 
      279.0000000000,        0.4623344926 
      280.0000000000,        0.4780220128 
      281.0000000000,        0.4945269913 
      282.0000000000,        0.5119069427 
      283.0000000000,        0.5302245276 
      284.0000000000,        0.5495481141 
      285.0000000000,        0.5699524113 
      286.0000000000,        0.5915191874 
      287.0000000000,        0.6143380827 
      288.0000000000,        0.6385075353 
      289.0000000000,        0.6641358350 
      290.0000000000,        0.6913423274 
      291.0000000000,        0.7202587934 
      292.0000000000,        0.7510310322 
      293.0000000000,        0.7838206849 
      294.0000000000,        0.8188073395 
      295.0000000000,        0.8561909692 
      296.0000000000,        0.8947044023 
      297.0000000000,        0.9375965026 
      298.0000000000,        0.9836382196 
      299.0000000000,        1.0331445506 
      300.0000000000,        1.0864707301 
      301.0000000000,        1.1440185340 
      302.0000000000,        1.2062437613 
      303.0000000000,        1.2736651521 
      304.0000000000,        1.3468750616 
      305.0000000000,        1.4265522969 
      306.0000000000,        1.5134776290 
      307.0000000000,        1.6085526308 
      308.0000000000,        1.7128226791 
      309.0000000000,        1.8275051973 
      310.0000000000,        1.9540245387 
      311.0000000000,        2.0940553423 
      312.0000000000,        2.2495767751 
      313.0000000000,        2.4229408688 
      314.0000000000,        2.6169592515 
      315.0000000000,        2.8350140903 
      316.0000000000,        3.0812011823 
      317.0000000000,        3.4199903289 
      318.0000000000,        3.7393276617 
      319.0000000000,        4.1055558828 
      320.0000000000,        4.5281873536 
      321.0000000000,        5.0192269150 
      322.0000000000,        5.5939795543 
      323.0000000000,        6.2721712716 
      324.0000000000,        7.0795242784 
      325.0000000000,        8.0499991728 
      326.0000000000,        9.2290269867 
      327.0000000000,       10.6782230075 
      328.0000000000,       12.4823274931 
      329.0000000000,       14.7594753091 
      330.0000000000,       17.6763206533 
      331.0000000000,       21.4697641255 
      332.0000000000,       26.4759638751 
      333.0000000000,       33.1613056152 
      334.0000000000,       42.1281035727 
      335.0000000000,       54.0027309643 
      336.0000000000,       68.9678494415 
      337.0000000000,       85.5806126458 
      338.0000000000,       99.2542251164 
      339.0000000000,      103.4012912311 
      340.0000000000,       95.4854688597 
      341.0000000000,       80.1295656099 
      342.0000000000,       63.7320099332 
      343.0000000000,       49.7428406610 
      344.0000000000,       38.8880379895 
      345.0000000000,       30.7492595840 
      346.0000000000,       24.6808595375 
      347.0000000000,       20.1218582696 
      348.0000000000,       16.6517100987 
      349.0000000000,       13.9705816576 
      350.0000000000,       11.8676220581 
      351.0000000000,       10.1942345087 
      352.0000000000,        8.8447044035 
      353.0000000000,        7.7428694209 
      354.0000000000,        6.8330962500 
      355.0000000000,        6.0741769243 
      356.0000000000,        5.4351719375 
      357.0000000000,        4.8925494880 
      358.0000000000,        4.4281927199 
      359.0000000000,        4.0279938223 
      360.0000000000,        3.6808494371 
      361.0000000000,        3.3779338285 
      362.0000000000,        3.1121666774 
      363.0000000000,        2.8778189049 
      364.0000000000,        2.6702175438 
      365.0000000000,        2.4855224906 
      366.0000000000,        2.3205559883 
      367.0000000000,        2.1726711902 
      368.0000000000,        2.0396499704 
      369.0000000000,        1.9196228269 
      370.0000000000,        1.8110056162 
      371.0000000000,        1.7124492210 
      372.0000000000,        1.6227992318 
      373.0000000000,        1.5410634407 
      374.0000000000,        1.4663854735 
      375.0000000000,        1.3980232758 
      376.0000000000,        1.3353314639 
      377.0000000000,        1.2777467699 
      378.0000000000,        1.2247759798 
      379.0000000000,        1.1759858900 
      380.0000000000,        1.1309949074 
      381.0000000000,        1.0894659948 
      382.0000000000,        1.0511007215 
      383.0000000000,        1.0156342276 
      384.0000000000,        0.9828309462 
      385.0000000000,        0.9524809566 
      386.0000000000,        0.9243968657 
